Date,Code,Name,Suspension,date
1150518,8103,瀚荃,,2026-05-17
1150518,8104,錸寶,,2026-05-17
1150518,8105,凌巨,,2026-05-17
1150518,8110,華東,,2026-05-17
1150518,8112,至上,,2026-05-17
1150518,8131,福懋科,,2026-05-17
1150518,8150,南茂,,2026-05-17
1150518,8162,微矽電子-創,,2026-05-17
1150518,8163,達方,,2026-05-17
1150518,8210,勤誠,,2026-05-17
1150518,8213,志超,,2026-05-17
1150518,8215,明基材,,2026-05-17
1150518,8222,寶一,,2026-05-17
1150518,8249,菱光,,2026-05-17
1150518,8261,富鼎,,2026-05-17
1150518,8271,宇瞻,,2026-05-17
1150518,8341,日友,,2026-05-17
1150518,8367,建新國際,,2026-05-17
1150518,8374,羅昇,,2026-05-17
1150518,8404,百和興業-KY,,2026-05-17
1150518,8411,福貞-KY,,2026-05-17
1150518,8422,可寧衛*,,2026-05-17
1150518,8429,金麗-KY,,2026-05-17
1150518,8438,昶昕,,2026-05-17
1150518,8442,威宏-KY,,2026-05-17
1150518,8454,富邦媒,,2026-05-17
1150518,8462,柏文,,2026-05-17
1150518,8463,潤泰材,,2026-05-17
1150518,8464,億豐,,2026-05-17
1150518,8466,美吉吉-KY,,2026-05-17
1150518,8467,波力-KY,,2026-05-17
1150518,8473,山林水,,2026-05-17
1150518,8476,台境*,,2026-05-17
1150518,8478,東哥遊艇,,2026-05-17
1150518,8481,政伸,,2026-05-17
1150518,8482,商億-KY,,2026-05-17
1150518,8487,愛爾達-創,,2026-05-17
1150518,8488,吉源-KY,,2026-05-17
1150518,8499,鼎炫-KY,,2026-05-17
1150518,8926,台汽電,,2026-05-17
1150518,8940,新天地,,2026-05-17
1150518,8996,高力,,2026-05-17
1150518,9103,美德醫療-DR,,2026-05-17
1150518,9105,泰金寶-DR,,2026-05-17
1150518,912000,晨訊科-DR,,2026-05-17
1150518,9136,巨騰-DR,,2026-05-17
1150518,9802,鈺齊-KY,,2026-05-17
1150518,9902,台火,,2026-05-17
1150518,9904,寶成,,2026-05-17
1150518,9905,大華,,2026-05-17
1150518,9906,欣巴巴,,2026-05-17
1150518,9907,統一實,,2026-05-17
1150518,9908,大台北,,2026-05-17
1150518,9910,豐泰,,2026-05-17
1150518,9911,櫻花,,2026-05-17
1150518,9914,美利達,,2026-05-17
1150518,9917,中保科,,2026-05-17
1150518,9918,欣天然,,2026-05-17
1150518,9919,康那香,,2026-05-17
1150518,9921,巨大,,2026-05-17
1150518,9924,福興,,2026-05-17
1150518,9925,新保,,2026-05-17
1150518,9926,新海,,2026-05-17
1150518,9927,泰銘,,2026-05-17
1150518,9928,中視,,2026-05-17
1150518,9930,中聯資源,,2026-05-17
1150518,9931,欣高,,2026-05-17
1150518,9933,中鼎,,2026-05-17
1150518,9934,成霖,,2026-05-17
1150518,9935,慶豐富,,2026-05-17
1150518,9937,全國,,2026-05-17
1150518,9938,百和,,2026-05-17
1150518,9939,宏全,,2026-05-17
1150518,9940,信義,,2026-05-17
1150518,9941,裕融,,2026-05-17
1150518,9942,茂順,,2026-05-17
1150518,9943,好樂迪,,2026-05-17
1150518,9944,新麗,,2026-05-17
1150518,9945,潤泰新,,2026-05-17
1150518,9946,三發地產,,2026-05-17
1150518,9955,佳龍,,2026-05-17
1150518,9958,世紀鋼,,2026-05-17
1150518,00400A,主動國泰動能高息,,2026-05-17
1150518,00401A,主動摩根台灣鑫收,,2026-05-17
1150518,00403A,主動統一升級50,,2026-05-17
1150518,0050,元大台灣50,,2026-05-17
1150518,0051,元大中型100,,2026-05-17
1150518,0052,富邦科技,,2026-05-17
1150518,0053,元大電子,,2026-05-17
1150518,0055,元大MSCI金融,,2026-05-17
1150518,0056,元大高股息,,2026-05-17
1150518,0057,富邦摩台,,2026-05-17
1150518,0061,元大寶滬深,,2026-05-17
1150518,006203,元大MSCI台灣,,2026-05-17
1150518,006204,永豐臺灣加權,,2026-05-17
1150518,006205,富邦上証,,2026-05-17
1150518,006206,元大上證50,,2026-05-17
1150518,006207,復華滬深,,2026-05-17
1150518,006208,富邦台50,,2026-05-17
1150518,00631L,元大台灣50正2,,2026-05-17
1150518,00632R,元大台灣50反1,,2026-05-17
1150518,00633L,富邦上証正2,,2026-05-17
1150518,00634R,富邦上証反1,,2026-05-17
1150518,00635U,期元大S&P黃金,,2026-05-17
1150518,00636,國泰中國A50,,2026-05-17
1150518,00637L,元大滬深300正2,,2026-05-17
1150518,00638R,元大滬深300反1,,2026-05-17
1150518,00639,富邦深100,,2026-05-17
1150518,00640L,富邦日本正2,,2026-05-17
1150518,00641R,富邦日本反1,,2026-05-17
1150518,00642U,期元大S&P石油,,2026-05-17
1150518,00643,群益深証中小,,2026-05-17
1150518,00645,富邦日本,,2026-05-17
1150518,00646,元大S&P500,,2026-05-17
1150518,00647L,元大S&P500正2,,2026-05-17
1150518,00648R,元大S&P500反1,,2026-05-17
1150518,00650L,復華香港正2,,2026-05-17
1150518,00651R,復華香港反1,,2026-05-17
1150518,00652,富邦印度,,2026-05-17
1150518,00653L,富邦印度正2,,2026-05-17
1150518,00654R,富邦印度反1,,2026-05-17
1150518,00655L,國泰中國A50正2,,2026-05-17
1150518,00656R,國泰中國A50反1,,2026-05-17
1150518,00657,國泰日經225,,2026-05-17
1150518,00660,元大歐洲50,,2026-05-17
1150518,00661,元大日經225,,2026-05-17
1150518,00662,富邦NASDAQ,,2026-05-17
1150518,00663L,國泰臺灣加權正2,,2026-05-17
1150518,00664R,國泰臺灣加權反1,,2026-05-17
1150518,00665L,富邦恒生國企正2,,2026-05-17
1150518,00666R,富邦恒生國企反1,,2026-05-17
1150518,00668,國泰美國道瓊,,2026-05-17
1150518,00669R,國泰美國道瓊反1,,2026-05-17
1150518,00670L,富邦NASDAQ正2,,2026-05-17
1150518,00671R,富邦NASDAQ反1,,2026-05-17
1150518,00673R,期元大S&P原油反1,,2026-05-17
1150518,00675L,富邦臺灣加權正2,,2026-05-17
1150518,00676R,富邦臺灣加權反1,,2026-05-17
1150518,00678,群益那斯達克生技,,2026-05-17
1150518,00680L,元大美債20正2,,2026-05-17
1150518,00681R,元大美債20反1,,2026-05-17
1150518,00682U,期元大美元指數,,2026-05-17
1150518,00683L,期元大美元指正2,,2026-05-17
1150518,00684R,期元大美元指反1,,2026-05-17
1150518,00685L,群益臺灣加權正2,,2026-05-17
1150518,00686R,群益臺灣加權反1,,2026-05-17
1150518,00688L,國泰20年美債正2,,2026-05-17
1150518,00689R,國泰20年美債反1,,2026-05-17
1150518,00690,兆豐藍籌30,Y,2026-05-17
1150518,00692,富邦公司治理,,2026-05-17
1150518,00693U,期街口S&P黃豆,,2026-05-17
1150518,00700,富邦恒生國企,,2026-05-17
1150518,00701,國泰股利精選30,,2026-05-17
1150518,00702,國泰標普低波高息,,2026-05-17
1150518,00703,台新MSCI中國,,2026-05-17
1150518,00706L,期元大S&P日圓正2,,2026-05-17
1150518,00707R,期元大S&P日圓反1,,2026-05-17
1150518,00708L,期元大S&P黃金正2,,2026-05-17
1150518,00709,富邦歐洲,,2026-05-17
1150518,00710B,復華彭博非投等債,,2026-05-17
1150518,00711B,復華彭博新興債,,2026-05-17
1150518,00712,復華富時不動產,,2026-05-17
1150518,00713,元大台灣高息低波,,2026-05-17
1150518,00714,群益道瓊美國地產,,2026-05-17
1150518,00715L,期街口S&P布蘭特油正2,,2026-05-17
1150518,00717,富邦美國特別股,,2026-05-17
1150518,00728,第一金工業30,,2026-05-17
1150518,00730,富邦臺灣優質高息,Y,2026-05-17
1150518,00731,復華富時高息低波,Y,2026-05-17
1150518,00733,富邦臺灣中小,,2026-05-17
1150518,00735,國泰臺韓科技,,2026-05-17
1150518,00736,國泰新興市場,,2026-05-17
1150518,00737,國泰AI機器人,,2026-05-17
1150518,00738U,期元大道瓊白銀,,2026-05-17
1150518,00739,元大MSCI A股,,2026-05-17
1150518,00752,中信中國50,,2026-05-17
1150518,00753L,中信中國50正2,,2026-05-17
1150518,00757,統一FANG+,,2026-05-17
1150518,00762,元大全球AI,,2026-05-17
1150518,00763U,期街口道瓊銅,,2026-05-17
1150518,00770,國泰北美科技,,2026-05-17
1150518,00771,元大US高息特別股,,2026-05-17
1150518,00775B,新光投等債15+,Y,2026-05-17
1150518,00783,富邦中証500,,2026-05-17
1150518,00830,國泰費城半導體,,2026-05-17
1150518,00850,元大臺灣ESG永續,,2026-05-17
1150518,00851,台新全球AI,,2026-05-17
1150518,00852L,國泰美國道瓊正2,,2026-05-17
1150518,00861,元大全球未來通訊,,2026-05-17
1150518,00865B,國泰US短期公債,,2026-05-17
1150518,00875,國泰網路資安,,2026-05-17
1150518,00876,元大全球5G,,2026-05-17
1150518,00878,國泰永續高股息,Y,2026-05-17
1150518,00881,國泰台灣科技龍頭,,2026-05-17
1150518,00882,中信中國高股息,,2026-05-17
1150518,00885,富邦越南,,2026-05-17
1150518,00891,中信關鍵半導體,Y,2026-05-17
1150518,00892,富邦台灣半導體,,2026-05-17
1150518,00893,國泰智能電動車,,2026-05-17
1150518,00894,中信小資高價30,Y,2026-05-17
1150518,00895,富邦未來車,,2026-05-17
1150518,00896,中信綠能及電動車,,2026-05-17
1150518,00897,富邦基因免疫生技,,2026-05-17
1150518,00898,國泰基因免疫革命,,2026-05-17
1150518,00899,FT潔淨能源,,2026-05-17
1150518,00900,富邦特選高股息30,Y,2026-05-17
1150518,00901,永豐智能車供應鏈,,2026-05-17
1150518,00902,中信電池及儲能,,2026-05-17
1150518,00903,富邦元宇宙,,2026-05-17
1150518,00904,新光臺灣半導體30,,2026-05-17
1150518,00905,FT臺灣SMART,,2026-05-17
1150518,00907,永豐優息存股,,2026-05-17
1150518,00908,富邦入息REITs+,,2026-05-17
1150518,00909,國泰數位支付服務,,2026-05-17
1150518,00910,第一金太空衛星,,2026-05-17
1150518,00911,兆豐洲際半導體,,2026-05-17
1150518,00912,中信臺灣智慧50,,2026-05-17
1150518,00913,兆豐台灣晶圓製造,,2026-05-17
1150518,00915,凱基優選高股息30,,2026-05-17
1150518,00916,國泰全球品牌50,,2026-05-17
1150518,00917,中信特選金融,,2026-05-17
1150518,00918,大華優利高填息30,,2026-05-17
1150518,00919,群益台灣精選高息,,2026-05-17
1150518,00920,富邦ESG綠色電力,,2026-05-17
1150518,00921,兆豐龍頭等權重,,2026-05-17
1150518,00922,國泰台灣領袖50,,2026-05-17
1150518,00923,群益台ESG低碳50,,2026-05-17
1150518,00924,復華S&P500成長,,2026-05-17
1150518,00926,凱基全球菁英55,,2026-05-17
1150518,00927,群益半導體收益,,2026-05-17
1150518,00929,復華台灣科技優息,Y,2026-05-17
1150518,00930,永豐ESG低碳高息,,2026-05-17
1150518,00932,兆豐永續高息等權,Y,2026-05-17
1150518,00934,中信成長高股息,Y,2026-05-17
1150518,00935,野村臺灣新科技50,,2026-05-17
1150518,00936,台新永續高息中小,Y,2026-05-17
1150518,00938,凱基優選30,Y,2026-05-17
1150518,00939,統一台灣高息動能,,2026-05-17
1150518,00940,元大台灣價值高息,,2026-05-17
1150518,00941,中信上游半導體,,2026-05-17
1150518,00943,兆豐電子高息等權,Y,2026-05-17
1150518,00944,野村趨勢動能高息,Y,2026-05-17
1150518,00945B,凱基美國非投等債,Y,2026-05-17
1150518,00946,群益科技高息成長,,2026-05-17
1150518,00947,台新臺灣IC設計,,2026-05-17
1150518,00949,復華日本龍頭,,2026-05-17
1150518,00951,台新日本半導體,,2026-05-17
1150518,00952,凱基台灣AI50,Y,2026-05-17
1150518,00953B,群益優選非投等債,,2026-05-17
1150518,00954,中信日本半導體,,2026-05-17
1150518,00956,中信日經高股息,,2026-05-17
1150518,00960,野村全球航運龍頭,,2026-05-17
1150518,00961,FT臺灣永續高息,Y,2026-05-17
1150518,00962,台新AI優息動能,Y,2026-05-17
1150518,00963,中信全球高股息,Y,2026-05-17
1150518,00964,中信亞太高股息,Y,2026-05-17
1150518,00965,元大航太防衛科技,,2026-05-17
1150518,00971,野村美國研發龍頭,,2026-05-17
1150518,00972,野村日本動能高息,,2026-05-17
1150518,009800,中信NASDAQ,,2026-05-17
1150518,009801,中信美國創新科技,,2026-05-17
1150518,009802,富邦旗艦50,,2026-05-17
1150518,009803,玉山市值動能50,,2026-05-17
1150518,009804,聯邦台精彩50,,2026-05-17
1150518,009805,新光美國電力基建,,2026-05-17
1150518,009808,華南永昌優選50,Y,2026-05-17
1150518,009809,富邦淨零ESG50,,2026-05-17
1150518,00980A,主動野村臺灣優選,Y,2026-05-17
1150518,009810,玉山全球藍籌100,,2026-05-17
1150518,009811,統一美國50,,2026-05-17
1150518,009812,野村日本東證,,2026-05-17
1150518,009813,貝萊德標普卓越50,,2026-05-17
1150518,009816,凱基台灣TOP50,,2026-05-17
1150518,009817,國泰日本不動產,,2026-05-17
1150518,009818,華南永昌NASDAQxT,,2026-05-17
1150518,009819,中信數據及電力,,2026-05-17
1150518,00981A,主動統一台股增長,,2026-05-17
1150518,00981T,平衡凱基雙核收息,Y,2026-05-17
1150518,009820,元大納斯達克精選,,2026-05-17
1150518,00982A,主動群益台灣強棒,Y,2026-05-17
1150518,00982D,主動富邦動態入息,Y,2026-05-17
1150518,00982T,平衡兆豐台美動能,,2026-05-17
1150518,00983A,主動中信ARK創新,,2026-05-17
1150518,00983D,主動富邦複合收益,Y,2026-05-17
1150518,00984A,主動安聯台灣高息,,2026-05-17
1150518,00984D,主動聯博全球非投,,2026-05-17
1150518,00985A,主動野村台灣50,,2026-05-17
1150518,00985B,群益ESG投等債0-5,,2026-05-17
1150518,00986A,主動台新龍頭成長,,2026-05-17
1150518,00987A,主動台新優勢成長,,2026-05-17
1150518,00988A,主動統一全球創新,,2026-05-17
1150518,00989A,主動摩根美國科技,,2026-05-17
1150518,00990A,主動元大AI新經濟,,2026-05-17
1150518,00991A,主動復華未來50,,2026-05-17
1150518,00992A,主動群益科技創新,,2026-05-17
1150518,00993A,主動安聯台灣,,2026-05-17
1150518,00994A,主動第一金台股優,,2026-05-17
1150518,00995A,主動中信台灣卓越,,2026-05-17
1150518,00996A,主動兆豐台灣豐收,,2026-05-17
1150518,00997A,主動群益美國增長,,2026-05-17
1150518,00999A,主動野村臺灣高息,,2026-05-17
1150518,1101,台泥,,2026-05-17
1150518,1102,亞泥,,2026-05-17
1150518,1103,嘉泥,,2026-05-17
1150518,1104,環泥,,2026-05-17
1150518,1108,幸福,,2026-05-17
1150518,1109,信大,,2026-05-17
1150518,1110,東泥,,2026-05-17
1150518,1201,味全,,2026-05-17
1150518,1203,味王,,2026-05-17
1150518,1210,大成,,2026-05-17
1150518,1215,卜蜂,,2026-05-17
1150518,1216,統一,,2026-05-17
1150518,1217,愛之味,,2026-05-17
1150518,1218,泰山,,2026-05-17
1150518,1219,福壽,,2026-05-17
1150518,1220,台榮,,2026-05-17
1150518,1225,福懋油,,2026-05-17
1150518,1227,佳格,,2026-05-17
1150518,1229,聯華,,2026-05-17
1150518,1231,聯華食,,2026-05-17
1150518,1232,大統益,,2026-05-17
1150518,1233,天仁,,2026-05-17
1150518,1234,黑松,,2026-05-17
1150518,1235,興泰,,2026-05-17
1150518,1236,宏亞,,2026-05-17
1150518,1256,鮮活果汁-KY,,2026-05-17
1150518,1301,台塑,,2026-05-17
1150518,1303,南亞,,2026-05-17
1150518,1304,台聚,,2026-05-17
1150518,1305,華夏,,2026-05-17
1150518,1307,三芳,,2026-05-17
1150518,1308,亞聚,,2026-05-17
1150518,1309,台達化,,2026-05-17
1150518,1310,台苯,,2026-05-17
1150518,1312,國喬,,2026-05-17
1150518,1313,聯成,,2026-05-17
1150518,1314,中石化,,2026-05-17
1150518,1315,達新,,2026-05-17
1150518,1316,上曜,,2026-05-17
1150518,1319,東陽,,2026-05-17
1150518,1321,大洋,,2026-05-17
1150518,1323,永裕,,2026-05-17
1150518,1324,地球,,2026-05-17
1150518,1325,恆大,,2026-05-17
1150518,1326,台化,,2026-05-17
1150518,1337,再生-KY,,2026-05-17
1150518,1338,廣華-KY,,2026-05-17
1150518,1339,昭輝,,2026-05-17
1150518,1340,勝悅-KY,,2026-05-17
1150518,1342,八貫,,2026-05-17
1150518,1402,遠東新,,2026-05-17
1150518,1409,新纖,,2026-05-17
1150518,1410,南染,,2026-05-17
1150518,1414,東和,,2026-05-17
1150518,1416,廣豐,,2026-05-17
1150518,1417,嘉裕,,2026-05-17
1150518,1418,東華,,2026-05-17
1150518,1419,新紡,,2026-05-17
1150518,1423,利華,,2026-05-17
1150518,1432,大魯閣,,2026-05-17
1150518,1434,福懋,,2026-05-17
1150518,1436,華友聯,,2026-05-17
1150518,1437,勤益控,,2026-05-17
1150518,1438,三地開發,,2026-05-17
1150518,1439,雋揚,,2026-05-17
1150518,1440,南紡,,2026-05-17
1150518,1442,名軒,,2026-05-17
1150518,1443,立益物流,,2026-05-17
1150518,1445,大宇,,2026-05-17
1150518,1446,宏和,,2026-05-17
1150518,1449,佳和,,2026-05-17
1150518,1451,年興,,2026-05-17
1150518,1452,宏益,,2026-05-17
1150518,1453,大將,,2026-05-17
1150518,1454,台富,,2026-05-17
1150518,1455,集盛,,2026-05-17
1150518,1456,怡華,,2026-05-17
1150518,1457,宜進,,2026-05-17
1150518,1459,聯發,,2026-05-17
1150518,1463,強盛新,,2026-05-17
1150518,1464,得力,,2026-05-17
1150518,1465,偉全,,2026-05-17
1150518,1466,聚隆,,2026-05-17
1150518,1467,南緯,,2026-05-17
1150518,1470,大統新創,,2026-05-17
1150518,1472,三洋實業,,2026-05-17
1150518,1473,台南,,2026-05-17
1150518,1474,弘裕,,2026-05-17
1150518,1475,業旺,,2026-05-17
1150518,1476,儒鴻,,2026-05-17
1150518,1477,聚陽,,2026-05-17
1150518,1503,士電,,2026-05-17
1150518,1504,東元,,2026-05-17
1150518,1513,中興電,,2026-05-17
1150518,1514,亞力,,2026-05-17
1150518,1515,力山,,2026-05-17
1150518,1517,利奇,,2026-05-17
1150518,1519,華城,,2026-05-17
1150518,1521,大億,,2026-05-17
1150518,1522,堤維西,,2026-05-17
1150518,1524,耿鼎,,2026-05-17
1150518,1525,江申,,2026-05-17
1150518,1526,日馳,,2026-05-17
1150518,1527,鑽全,,2026-05-17
1150518,1528,恩德,,2026-05-17
1150518,1529,樂事綠能,,2026-05-17
1150518,1530,亞崴,,2026-05-17
1150518,1531,高林股,,2026-05-17
1150518,1532,勤美,,2026-05-17
1150518,1533,車王電,,2026-05-17
1150518,1535,中宇,,2026-05-17
1150518,1536,和大,,2026-05-17
1150518,1537,廣隆,,2026-05-17
1150518,1539,巨庭,,2026-05-17
1150518,1540,喬福,,2026-05-17
1150518,1541,錩泰,,2026-05-17
1150518,1558,伸興,,2026-05-17
1150518,1560,中砂,,2026-05-17
1150518,1563,巧新,,2026-05-17
1150518,1568,倉佑,,2026-05-17
1150518,1582,信錦,,2026-05-17
1150518,1583,程泰,,2026-05-17
1150518,1587,吉茂,,2026-05-17
1150518,1590,亞德客-KY,,2026-05-17
1150518,1598,岱宇,,2026-05-17
1150518,1603,華電,,2026-05-17
1150518,1604,聲寶,,2026-05-17
1150518,1605,華新,,2026-05-17
1150518,1608,華榮,,2026-05-17
1150518,1609,大亞,,2026-05-17
1150518,1611,中電,,2026-05-17
1150518,1612,宏泰,,2026-05-17
1150518,1614,三洋電,,2026-05-17
1150518,1615,大山,,2026-05-17
1150518,1616,億泰,,2026-05-17
1150518,1617,榮星,,2026-05-17
1150518,1618,合機,,2026-05-17
1150518,1626,艾美特-KY,,2026-05-17
1150518,1702,南僑,,2026-05-17
1150518,1707,葡萄王,,2026-05-17
1150518,1708,東鹼,,2026-05-17
1150518,1709,和益,,2026-05-17
1150518,1710,東聯,,2026-05-17
1150518,1711,永光,,2026-05-17
1150518,1712,興農,,2026-05-17
1150518,1713,國化,,2026-05-17
1150518,1714,和桐,,2026-05-17
1150518,1717,長興,,2026-05-17
1150518,1718,中纖,,2026-05-17
1150518,1720,生達,,2026-05-17
1150518,1722,台肥,,2026-05-17
1150518,1723,中碳,,2026-05-17
1150518,1725,元禎,,2026-05-17
1150518,1726,永記,,2026-05-17
1150518,1727,中華化,,2026-05-17
1150518,1730,花仙子,,2026-05-17
1150518,1731,美吾華,,2026-05-17
1150518,1732,毛寶,,2026-05-17
1150518,1733,五鼎,,2026-05-17
1150518,1734,杏輝,,2026-05-17
1150518,1735,日勝化,,2026-05-17
1150518,1736,喬山,,2026-05-17
1150518,1737,臺鹽,,2026-05-17
1150518,1752,南光,,2026-05-17
1150518,1760,寶齡富錦,,2026-05-17
1150518,1762,中化生,,2026-05-17
1150518,1773,勝一,,2026-05-17
1150518,1776,展宇,,2026-05-17
1150518,1783,和康生,,2026-05-17
1150518,1786,科妍,,2026-05-17
1150518,1789,神隆,,2026-05-17
1150518,1795,美時,,2026-05-17
1150518,1802,台玻,,2026-05-17
1150518,1805,寶徠,,2026-05-17
1150518,1806,冠軍,,2026-05-17
1150518,1808,潤隆,,2026-05-17
1150518,1810,和成,,2026-05-17
1150518,1817,凱撒衛,,2026-05-17
1150518,1903,士紙,,2026-05-17
1150518,1904,正隆,,2026-05-17
1150518,1905,華紙,,2026-05-17
1150518,1906,寶隆,,2026-05-17
1150518,1907,永豐餘,,2026-05-17
1150518,1909,榮成,,2026-05-17
1150518,2002,中鋼,,2026-05-17
1150518,2006,東和鋼鐵,,2026-05-17
1150518,2008,高興昌,,2026-05-17
1150518,2009,第一銅,,2026-05-17
1150518,2010,春源,,2026-05-17
1150518,2012,春雨,,2026-05-17
1150518,2013,中鋼構,,2026-05-17
1150518,2014,中鴻,,2026-05-17
1150518,2015,豐興,,2026-05-17
1150518,2017,官田鋼,,2026-05-17
1150518,2020,美亞,,2026-05-17
1150518,2022,聚亨,,2026-05-17
1150518,2023,燁輝,,2026-05-17
1150518,2024,志聯,,2026-05-17
1150518,2027,大成鋼,,2026-05-17
1150518,2028,威致,,2026-05-17
1150518,2029,盛餘,,2026-05-17
1150518,2030,彰源,,2026-05-17
1150518,2031,新光鋼,,2026-05-17
1150518,2032,新鋼,,2026-05-17
1150518,2033,佳大,,2026-05-17
1150518,2034,允強,,2026-05-17
1150518,2038,海光,,2026-05-17
1150518,2049,上銀,,2026-05-17
1150518,2062,橋椿,,2026-05-17
1150518,2069,運錩,,2026-05-17
1150518,2101,南港,,2026-05-17
1150518,2102,泰豐,,2026-05-17
1150518,2103,台橡,,2026-05-17
1150518,2104,國際中橡,,2026-05-17
1150518,2105,正新,,2026-05-17
1150518,2106,建大,,2026-05-17
1150518,2107,厚生,,2026-05-17
1150518,2108,南帝,,2026-05-17
1150518,2109,華豐,,2026-05-17
1150518,2114,鑫永銓,,2026-05-17
1150518,2115,六暉-KY,,2026-05-17
1150518,2201,裕隆,,2026-05-17
1150518,2204,中華,,2026-05-17
1150518,2206,三陽工業,,2026-05-17
1150518,2207,和泰車,,2026-05-17
1150518,2211,長榮鋼,,2026-05-17
1150518,2228,劍麟,,2026-05-17
1150518,2231,為升,,2026-05-17
1150518,2236,百達-KY,,2026-05-17
1150518,2239,英利-KY,,2026-05-17
1150518,2241,艾姆勒,,2026-05-17
1150518,2243,宏旭-KY,,2026-05-17
1150518,2247,汎德永業,,2026-05-17
1150518,2248,華勝-KY,,2026-05-17
1150518,2250,IKKA-KY,,2026-05-17
1150518,2254,巨鎧精密-創,,2026-05-17
1150518,2258,鴻華先進-創,,2026-05-17
1150518,2301,光寶科,,2026-05-17
1150518,2302,麗正,,2026-05-17
1150518,2303,聯電,,2026-05-17
1150518,2305,全友,,2026-05-17
1150518,2308,台達電,,2026-05-17
1150518,2312,金寶,,2026-05-17
1150518,2313,華通,,2026-05-17
1150518,2316,楠梓電,,2026-05-17
1150518,2317,鴻海,,2026-05-17
1150518,2323,中環,,2026-05-17
1150518,2324,仁寶,,2026-05-17
1150518,2327,國巨*,,2026-05-17
1150518,2328,廣宇,,2026-05-17
